iter,key,part_number,bytes,download_ms,vip,conn_id
0,bench/30gib-0.bin,226,33554432,340.48,3.5.81.228:443,
0,bench/30gib-0.bin,241,33554432,340.58,3.5.81.228:443,
0,bench/30gib-0.bin,416,33554432,338.58,3.5.81.228:443,
0,bench/30gib-0.bin,357,33554432,339.77,3.5.87.89:443,
0,bench/30gib-0.bin,441,33554432,339.49,3.5.87.89:443,
0,bench/30gib-0.bin,2,33554432,339.76,3.5.81.228:443,
0,bench/30gib-0.bin,368,33554432,339.96,3.5.87.89:443,
0,bench/30gib-0.bin,447,33554432,339.00,3.5.81.228:443,
0,bench/30gib-0.bin,400,33554432,340.53,3.5.87.89:443,
0,bench/30gib-0.bin,360,33554432,343.18,3.5.87.89:443,
0,bench/30gib-0.bin,478,33554432,343.67,3.5.81.228:443,
0,bench/30gib-0.bin,458,33554432,345.56,3.5.87.89:443,
0,bench/30gib-0.bin,450,33554432,348.78,3.5.87.89:443,
0,bench/30gib-0.bin,92,33554432,355.42,3.5.87.89:443,
0,bench/30gib-0.bin,474,33554432,354.85,3.5.87.89:443,
0,bench/30gib-0.bin,381,33554432,361.01,3.5.87.89:443,
0,bench/30gib-0.bin,454,33554432,361.24,3.5.81.228:443,
0,bench/30gib-0.bin,470,33554432,361.22,3.5.87.89:443,
0,bench/30gib-0.bin,491,33554432,363.13,3.5.87.89:443,
0,bench/30gib-0.bin,36,33554432,368.89,3.5.87.89:443,
0,bench/30gib-0.bin,472,33554432,368.26,3.5.87.89:443,
0,bench/30gib-0.bin,96,33554432,370.25,3.5.87.89:443,
0,bench/30gib-0.bin,147,33554432,374.11,3.5.87.89:443,
0,bench/30gib-0.bin,164,33554432,376.68,3.5.87.89:443,
0,bench/30gib-0.bin,493,33554432,373.91,3.5.87.89:443,
0,bench/30gib-0.bin,337,33554432,375.63,3.5.87.89:443,
0,bench/30gib-0.bin,393,33554432,374.93,3.5.87.89:443,
0,bench/30gib-0.bin,116,33554432,379.20,3.5.87.89:443,
0,bench/30gib-0.bin,173,33554432,379.44,3.5.81.228:443,
0,bench/30gib-0.bin,90,33554432,378.38,3.5.81.228:443,
0,bench/30gib-0.bin,402,33554432,384.17,3.5.81.228:443,
0,bench/30gib-0.bin,113,33554432,385.83,3.5.87.89:443,
0,bench/30gib-0.bin,460,33554432,389.27,3.5.81.228:443,
0,bench/30gib-0.bin,177,33554432,391.57,3.5.87.89:443,
0,bench/30gib-0.bin,213,33554432,393.42,3.5.87.89:443,
0,bench/30gib-0.bin,8,33554432,394.04,3.5.87.89:443,
0,bench/30gib-0.bin,148,33554432,396.83,3.5.87.89:443,
0,bench/30gib-0.bin,394,33554432,395.17,3.5.81.228:443,
0,bench/30gib-0.bin,278,33554432,398.38,3.5.87.89:443,
0,bench/30gib-0.bin,469,33554432,397.17,3.5.87.89:443,
0,bench/30gib-0.bin,110,33554432,399.17,3.5.81.228:443,
0,bench/30gib-0.bin,380,33554432,399.57,3.5.81.228:443,
0,bench/30gib-0.bin,333,33554432,403.84,3.5.87.89:443,
0,bench/30gib-0.bin,500,33554432,404.78,3.5.87.89:443,
0,bench/30gib-0.bin,504,33554432,404.91,3.5.81.228:443,
0,bench/30gib-0.bin,483,33554432,407.35,3.5.87.89:443,
0,bench/30gib-0.bin,38,33554432,409.22,3.5.81.228:443,
0,bench/30gib-0.bin,410,33554432,410.85,3.5.81.228:443,
0,bench/30gib-0.bin,444,33554432,411.39,3.5.87.89:443,
0,bench/30gib-0.bin,308,33554432,415.78,3.5.87.89:443,
0,bench/30gib-0.bin,344,33554432,415.76,3.5.87.89:443,
0,bench/30gib-0.bin,217,33554432,421.06,3.5.81.228:443,
0,bench/30gib-0.bin,482,33554432,419.34,3.5.87.89:443,
0,bench/30gib-0.bin,103,33554432,421.20,3.5.81.228:443,
0,bench/30gib-0.bin,445,33554432,420.07,3.5.87.89:443,
0,bench/30gib-0.bin,481,33554432,421.61,3.5.87.89:443,
0,bench/30gib-0.bin,384,33554432,423.87,3.5.87.89:443,
0,bench/30gib-0.bin,387,33554432,428.11,3.5.87.89:443,
0,bench/30gib-0.bin,306,33554432,430.08,3.5.81.228:443,
0,bench/30gib-0.bin,392,33554432,430.21,3.5.87.89:443,
0,bench/30gib-0.bin,429,33554432,429.68,3.5.81.228:443,
0,bench/30gib-0.bin,128,33554432,433.05,3.5.87.89:443,
0,bench/30gib-0.bin,383,33554432,431.65,3.5.81.228:443,
0,bench/30gib-0.bin,3,33554432,431.85,3.5.87.89:443,
0,bench/30gib-0.bin,47,33554432,432.92,3.5.87.89:443,
0,bench/30gib-0.bin,328,33554432,435.60,3.5.81.228:443,
0,bench/30gib-0.bin,5,33554432,436.10,3.5.81.228:443,
0,bench/30gib-0.bin,334,33554432,436.82,3.5.81.228:443,
0,bench/30gib-0.bin,97,33554432,440.39,3.5.87.89:443,
0,bench/30gib-0.bin,430,33554432,441.10,3.5.87.89:443,
0,bench/30gib-0.bin,403,33554432,442.47,3.5.81.228:443,
0,bench/30gib-0.bin,108,33554432,443.68,3.5.81.228:443,
0,bench/30gib-0.bin,22,33554432,448.60,3.5.87.89:443,
0,bench/30gib-0.bin,29,33554432,446.95,3.5.87.89:443,
0,bench/30gib-0.bin,214,33554432,449.75,3.5.81.228:443,
0,bench/30gib-0.bin,219,33554432,450.81,3.5.87.89:443,
0,bench/30gib-0.bin,94,33554432,450.38,3.5.87.89:443,
0,bench/30gib-0.bin,312,33554432,451.64,3.5.87.89:443,
0,bench/30gib-0.bin,317,33554432,451.68,3.5.81.228:443,
0,bench/30gib-0.bin,343,33554432,455.51,3.5.87.89:443,
0,bench/30gib-0.bin,473,33554432,455.82,3.5.81.228:443,
0,bench/30gib-0.bin,359,33554432,458.63,3.5.81.228:443,
0,bench/30gib-0.bin,388,33554432,458.26,3.5.87.89:443,
0,bench/30gib-0.bin,512,33554432,462.27,3.5.87.89:443,
0,bench/30gib-0.bin,370,33554432,463.28,3.5.87.89:443,
0,bench/30gib-0.bin,428,33554432,462.89,3.5.81.228:443,
0,bench/30gib-0.bin,72,33554432,463.80,3.5.81.228:443,
0,bench/30gib-0.bin,435,33554432,463.50,3.5.81.228:443,
0,bench/30gib-0.bin,438,33554432,464.55,3.5.81.228:443,
0,bench/30gib-0.bin,476,33554432,466.60,3.5.81.228:443,
0,bench/30gib-0.bin,465,33554432,467.35,3.5.81.228:443,
0,bench/30gib-0.bin,390,33554432,467.36,3.5.87.89:443,
0,bench/30gib-0.bin,1,33554432,468.96,3.5.81.228:443,
0,bench/30gib-0.bin,305,33554432,473.77,3.5.87.89:443,
0,bench/30gib-0.bin,183,33554432,474.07,3.5.87.89:443,
0,bench/30gib-0.bin,498,33554432,473.96,3.5.87.89:443,
0,bench/30gib-0.bin,26,33554432,475.80,3.5.81.228:443,
0,bench/30gib-0.bin,466,33554432,476.67,3.5.81.228:443,
0,bench/30gib-0.bin,495,33554432,478.99,3.5.81.228:443,
0,bench/30gib-0.bin,338,33554432,485.36,3.5.81.228:443,
0,bench/30gib-0.bin,367,33554432,485.32,3.5.81.228:443,
0,bench/30gib-0.bin,111,33554432,486.99,3.5.87.89:443,
0,bench/30gib-0.bin,494,33554432,494.03,3.5.87.89:443,
0,bench/30gib-0.bin,235,33554432,497.86,3.5.81.228:443,
0,bench/30gib-0.bin,48,33554432,501.99,3.5.81.228:443,
0,bench/30gib-0.bin,461,33554432,503.61,3.5.81.228:443,
0,bench/30gib-0.bin,386,33554432,510.94,3.5.81.228:443,
0,bench/30gib-0.bin,315,33554432,512.97,3.5.81.228:443,
0,bench/30gib-0.bin,250,33554432,521.52,3.5.81.228:443,
0,bench/30gib-0.bin,291,33554432,524.39,3.5.87.89:443,
0,bench/30gib-0.bin,229,33554432,525.84,3.5.81.228:443,
0,bench/30gib-0.bin,68,33554432,526.91,3.5.87.89:443,
0,bench/30gib-0.bin,290,33554432,535.33,52.92.146.210:443,
0,bench/30gib-0.bin,423,33554432,540.43,3.5.81.228:443,
0,bench/30gib-0.bin,490,33554432,540.21,3.5.81.228:443,
0,bench/30gib-0.bin,228,33554432,541.52,3.5.81.228:443,
0,bench/30gib-0.bin,298,33554432,551.60,3.5.81.228:443,
0,bench/30gib-0.bin,510,33554432,553.29,3.5.81.228:443,
0,bench/30gib-0.bin,379,33554432,553.74,3.5.81.228:443,
0,bench/30gib-0.bin,468,33554432,553.34,3.5.87.89:443,
0,bench/30gib-0.bin,462,33554432,564.95,3.5.81.228:443,
0,bench/30gib-0.bin,175,33554432,574.54,3.5.81.228:443,
0,bench/30gib-0.bin,303,33554432,575.85,3.5.87.89:443,
0,bench/30gib-0.bin,205,33554432,579.28,3.5.81.228:443,
0,bench/30gib-0.bin,419,33554432,579.11,3.5.81.228:443,
0,bench/30gib-0.bin,182,33554432,584.73,52.92.146.210:443,
0,bench/30gib-0.bin,269,33554432,587.44,3.5.81.228:443,
0,bench/30gib-0.bin,99,33554432,605.61,16.12.99.66:443,
0,bench/30gib-0.bin,413,33554432,626.09,3.5.81.228:443,
0,bench/30gib-0.bin,249,33554432,655.14,52.92.146.210:443,
0,bench/30gib-0.bin,449,33554432,656.30,3.5.81.228:443,
0,bench/30gib-0.bin,486,33554432,661.59,16.12.99.66:443,
0,bench/30gib-0.bin,518,33554432,337.99,3.5.87.89:443,
0,bench/30gib-0.bin,517,33554432,343.79,3.5.87.89:443,
