iter,key,part_number,bytes,download_ms,vip,conn_id
0,bench/30gib-0.bin,1,33554432,1262.23,,
0,bench/30gib-0.bin,2,33554432,906.82,,
0,bench/30gib-0.bin,3,33554432,2270.94,,
0,bench/30gib-0.bin,4,33554432,978.72,,
0,bench/30gib-0.bin,5,33554432,2132.36,,
0,bench/30gib-0.bin,6,33554432,1029.32,,
0,bench/30gib-0.bin,7,33554432,1387.97,,
0,bench/30gib-0.bin,8,33554432,1202.39,,
0,bench/30gib-0.bin,9,33554432,2203.99,,
0,bench/30gib-0.bin,10,33554432,2061.00,,
0,bench/30gib-0.bin,11,33554432,1143.44,,
0,bench/30gib-0.bin,12,33554432,1471.96,,
0,bench/30gib-0.bin,13,33554432,1834.64,,
0,bench/30gib-0.bin,14,33554432,1593.14,,
0,bench/30gib-0.bin,15,33554432,2009.72,,
0,bench/30gib-0.bin,16,33554432,1167.00,,
0,bench/30gib-0.bin,17,33554432,1829.84,,
0,bench/30gib-0.bin,18,33554432,1234.87,,
0,bench/30gib-0.bin,19,33554432,1590.72,,
0,bench/30gib-0.bin,20,33554432,1783.33,,
0,bench/30gib-0.bin,21,33554432,1182.01,,
0,bench/30gib-0.bin,22,33554432,1232.37,,
0,bench/30gib-0.bin,23,33554432,851.82,,
0,bench/30gib-0.bin,24,33554432,839.71,,
0,bench/30gib-0.bin,25,33554432,3950.89,,
0,bench/30gib-0.bin,26,33554432,1654.49,,
0,bench/30gib-0.bin,27,33554432,1208.20,,
0,bench/30gib-0.bin,28,33554432,995.83,,
0,bench/30gib-0.bin,29,33554432,848.85,,
0,bench/30gib-0.bin,30,33554432,918.89,,
0,bench/30gib-0.bin,31,33554432,997.26,,
0,bench/30gib-0.bin,32,33554432,685.54,,
0,bench/30gib-0.bin,33,33554432,823.09,,
0,bench/30gib-0.bin,34,33554432,1023.22,,
0,bench/30gib-0.bin,35,33554432,782.81,,
0,bench/30gib-0.bin,36,33554432,645.90,,
0,bench/30gib-0.bin,37,33554432,589.51,,
0,bench/30gib-0.bin,38,33554432,616.23,,
0,bench/30gib-0.bin,39,33554432,822.92,,
0,bench/30gib-0.bin,40,33554432,733.41,,
0,bench/30gib-0.bin,41,33554432,736.20,,
0,bench/30gib-0.bin,42,33554432,502.29,,
0,bench/30gib-0.bin,43,33554432,584.07,,
0,bench/30gib-0.bin,44,33554432,447.18,,
0,bench/30gib-0.bin,45,33554432,758.15,,
0,bench/30gib-0.bin,46,33554432,411.97,,
0,bench/30gib-0.bin,47,33554432,537.91,,
0,bench/30gib-0.bin,48,33554432,629.11,,
0,bench/30gib-0.bin,49,33554432,682.98,,
0,bench/30gib-0.bin,50,33554432,439.44,,
0,bench/30gib-0.bin,51,33554432,643.14,,
0,bench/30gib-0.bin,52,33554432,739.27,,
0,bench/30gib-0.bin,53,33554432,654.24,,
0,bench/30gib-0.bin,54,33554432,525.51,,
0,bench/30gib-0.bin,55,33554432,882.96,,
0,bench/30gib-0.bin,56,33554432,560.16,,
0,bench/30gib-0.bin,57,33554432,633.80,,
0,bench/30gib-0.bin,58,33554432,644.89,,
0,bench/30gib-0.bin,59,33554432,499.51,,
0,bench/30gib-0.bin,60,33554432,533.01,,
0,bench/30gib-0.bin,61,33554432,532.93,,
0,bench/30gib-0.bin,62,33554432,530.45,,
0,bench/30gib-0.bin,63,33554432,528.44,,
0,bench/30gib-0.bin,64,33554432,614.58,,
0,bench/30gib-0.bin,65,33554432,632.69,,
0,bench/30gib-0.bin,66,33554432,463.04,,
0,bench/30gib-0.bin,67,33554432,692.60,,
0,bench/30gib-0.bin,68,33554432,809.24,,
0,bench/30gib-0.bin,69,33554432,349.56,,
0,bench/30gib-0.bin,70,33554432,647.47,,
0,bench/30gib-0.bin,71,33554432,1226.20,,
0,bench/30gib-0.bin,72,33554432,514.05,,
0,bench/30gib-0.bin,73,33554432,579.20,,
0,bench/30gib-0.bin,74,33554432,491.61,,
0,bench/30gib-0.bin,75,33554432,528.77,,
0,bench/30gib-0.bin,76,33554432,389.33,,
0,bench/30gib-0.bin,77,33554432,368.92,,
0,bench/30gib-0.bin,78,33554432,392.38,,
0,bench/30gib-0.bin,79,33554432,549.31,,
