iter,key,part_number,bytes,download_ms,vip,conn_id
0,bench/30gib-0.bin,84,33554432,344.46,16.15.40.75:443,
0,bench/30gib-0.bin,149,33554432,346.94,16.15.42.28:443,
0,bench/30gib-0.bin,497,33554432,355.84,16.15.42.28:443,
0,bench/30gib-0.bin,32,33554432,375.63,16.15.42.28:443,
0,bench/30gib-0.bin,47,33554432,376.25,16.15.42.28:443,
0,bench/30gib-0.bin,413,33554432,384.36,16.15.43.205:443,
0,bench/30gib-0.bin,195,33554432,387.02,16.15.42.28:443,
0,bench/30gib-0.bin,91,33554432,393.14,16.15.43.205:443,
0,bench/30gib-0.bin,340,33554432,394.10,16.15.43.205:443,
0,bench/30gib-0.bin,415,33554432,400.26,16.15.42.28:443,
0,bench/30gib-0.bin,156,33554432,407.76,16.15.43.205:443,
0,bench/30gib-0.bin,424,33554432,408.20,16.15.40.75:443,
0,bench/30gib-0.bin,21,33554432,412.38,16.15.42.28:443,
0,bench/30gib-0.bin,283,33554432,413.95,16.15.42.28:443,
0,bench/30gib-0.bin,440,33554432,417.41,16.15.40.75:443,
0,bench/30gib-0.bin,214,33554432,421.51,16.15.40.75:443,
0,bench/30gib-0.bin,209,33554432,422.40,16.15.43.205:443,
0,bench/30gib-0.bin,495,33554432,427.71,16.15.43.205:443,
0,bench/30gib-0.bin,332,33554432,427.54,16.15.43.205:443,
0,bench/30gib-0.bin,69,33554432,429.45,16.15.40.75:443,
0,bench/30gib-0.bin,90,33554432,431.13,16.15.42.28:443,
0,bench/30gib-0.bin,326,33554432,435.14,16.15.43.205:443,
0,bench/30gib-0.bin,59,33554432,437.29,16.15.42.28:443,
0,bench/30gib-0.bin,397,33554432,438.39,16.15.43.205:443,
0,bench/30gib-0.bin,249,33554432,438.82,16.15.40.75:443,
0,bench/30gib-0.bin,294,33554432,438.92,16.15.42.28:443,
0,bench/30gib-0.bin,240,33554432,443.01,16.15.42.28:443,
0,bench/30gib-0.bin,208,33554432,443.91,16.15.43.205:443,
0,bench/30gib-0.bin,380,33554432,449.70,16.15.40.75:443,
0,bench/30gib-0.bin,64,33554432,454.42,16.15.42.28:443,
0,bench/30gib-0.bin,436,33554432,457.59,16.15.40.75:443,
0,bench/30gib-0.bin,176,33554432,458.52,16.15.42.28:443,
0,bench/30gib-0.bin,372,33554432,457.74,16.15.43.205:443,
0,bench/30gib-0.bin,348,33554432,458.21,16.15.42.28:443,
0,bench/30gib-0.bin,313,33554432,458.11,16.15.43.205:443,
0,bench/30gib-0.bin,461,33554432,460.75,16.15.43.205:443,
0,bench/30gib-0.bin,94,33554432,462.19,16.15.40.75:443,
0,bench/30gib-0.bin,327,33554432,463.84,16.15.42.28:443,
0,bench/30gib-0.bin,360,33554432,465.22,16.15.43.205:443,
0,bench/30gib-0.bin,101,33554432,467.21,16.15.40.75:443,
0,bench/30gib-0.bin,163,33554432,469.08,16.15.43.205:443,
0,bench/30gib-0.bin,504,33554432,469.13,16.15.40.75:443,
0,bench/30gib-0.bin,189,33554432,471.04,16.15.40.75:443,
0,bench/30gib-0.bin,299,33554432,472.91,16.15.42.28:443,
0,bench/30gib-0.bin,352,33554432,473.69,16.15.43.205:443,
0,bench/30gib-0.bin,74,33554432,476.10,16.15.42.28:443,
0,bench/30gib-0.bin,469,33554432,476.52,16.15.43.205:443,
0,bench/30gib-0.bin,512,33554432,480.24,16.15.40.75:443,
0,bench/30gib-0.bin,146,33554432,480.59,16.15.40.75:443,
0,bench/30gib-0.bin,248,33554432,481.01,16.15.40.75:443,
0,bench/30gib-0.bin,341,33554432,479.65,16.15.40.75:443,
0,bench/30gib-0.bin,119,33554432,480.99,16.15.42.28:443,
0,bench/30gib-0.bin,409,33554432,484.58,16.15.40.75:443,
0,bench/30gib-0.bin,53,33554432,484.54,16.15.42.28:443,
0,bench/30gib-0.bin,280,33554432,484.40,16.15.42.28:443,
0,bench/30gib-0.bin,23,33554432,486.48,16.15.43.205:443,
0,bench/30gib-0.bin,457,33554432,485.70,16.15.43.205:443,
0,bench/30gib-0.bin,11,33554432,487.94,16.15.42.28:443,
0,bench/30gib-0.bin,387,33554432,490.51,16.15.40.75:443,
0,bench/30gib-0.bin,490,33554432,492.83,16.15.42.28:443,
0,bench/30gib-0.bin,378,33554432,493.62,16.15.42.28:443,
0,bench/30gib-0.bin,291,33554432,493.40,16.15.42.28:443,
0,bench/30gib-0.bin,165,33554432,497.40,16.15.40.75:443,
0,bench/30gib-0.bin,305,33554432,495.95,16.15.40.75:443,
0,bench/30gib-0.bin,143,33554432,497.34,16.15.43.205:443,
0,bench/30gib-0.bin,205,33554432,499.12,16.15.42.28:443,
0,bench/30gib-0.bin,116,33554432,501.31,16.15.42.28:443,
0,bench/30gib-0.bin,213,33554432,502.22,16.15.40.75:443,
0,bench/30gib-0.bin,4,33554432,502.82,16.15.40.75:443,
0,bench/30gib-0.bin,474,33554432,505.25,16.15.40.75:443,
0,bench/30gib-0.bin,250,33554432,506.29,16.15.43.205:443,
0,bench/30gib-0.bin,371,33554432,505.91,16.15.40.75:443,
0,bench/30gib-0.bin,272,33554432,506.22,16.15.42.28:443,
0,bench/30gib-0.bin,503,33554432,506.56,16.15.43.205:443,
0,bench/30gib-0.bin,244,33554432,510.71,16.15.43.205:443,
0,bench/30gib-0.bin,220,33554432,509.52,16.15.42.28:443,
0,bench/30gib-0.bin,262,33554432,512.44,16.15.40.75:443,
0,bench/30gib-0.bin,301,33554432,512.59,16.15.42.28:443,
0,bench/30gib-0.bin,476,33554432,513.97,16.15.42.28:443,
0,bench/30gib-0.bin,198,33554432,514.94,16.15.42.28:443,
0,bench/30gib-0.bin,439,33554432,513.57,16.15.42.28:443,
0,bench/30gib-0.bin,256,33554432,514.99,16.15.43.205:443,
0,bench/30gib-0.bin,392,33554432,515.71,16.15.43.205:443,
0,bench/30gib-0.bin,499,33554432,515.33,16.15.42.28:443,
0,bench/30gib-0.bin,144,33554432,517.57,16.15.40.75:443,
0,bench/30gib-0.bin,238,33554432,520.53,16.15.43.205:443,
0,bench/30gib-0.bin,72,33554432,520.94,16.15.43.205:443,
0,bench/30gib-0.bin,80,33554432,520.87,16.15.42.28:443,
0,bench/30gib-0.bin,432,33554432,522.75,16.15.42.28:443,
0,bench/30gib-0.bin,485,33554432,523.09,16.15.43.205:443,
0,bench/30gib-0.bin,486,33554432,523.23,16.15.42.28:443,
0,bench/30gib-0.bin,293,33554432,523.31,16.15.43.205:443,
0,bench/30gib-0.bin,58,33554432,526.62,16.15.43.205:443,
0,bench/30gib-0.bin,174,33554432,527.54,16.15.43.205:443,
0,bench/30gib-0.bin,82,33554432,526.25,16.15.43.205:443,
0,bench/30gib-0.bin,396,33554432,529.18,16.15.42.28:443,
0,bench/30gib-0.bin,175,33554432,529.21,16.15.43.205:443,
0,bench/30gib-0.bin,109,33554432,530.34,16.15.42.28:443,
0,bench/30gib-0.bin,446,33554432,530.03,16.15.40.75:443,
0,bench/30gib-0.bin,110,33554432,531.81,16.15.42.28:443,
0,bench/30gib-0.bin,222,33554432,530.18,16.15.43.205:443,
0,bench/30gib-0.bin,338,33554432,532.57,16.15.42.28:443,
0,bench/30gib-0.bin,28,33554432,533.91,16.15.43.205:443,
0,bench/30gib-0.bin,245,33554432,534.40,16.15.43.205:443,
0,bench/30gib-0.bin,26,33554432,535.23,16.15.43.205:443,
0,bench/30gib-0.bin,103,33554432,534.74,16.15.40.75:443,
0,bench/30gib-0.bin,381,33554432,534.87,16.15.42.28:443,
0,bench/30gib-0.bin,236,33554432,536.25,16.15.40.75:443,
0,bench/30gib-0.bin,199,33554432,538.30,16.15.43.205:443,
0,bench/30gib-0.bin,202,33554432,538.66,16.15.43.205:443,
0,bench/30gib-0.bin,204,33554432,539.45,16.15.43.205:443,
0,bench/30gib-0.bin,493,33554432,540.35,16.12.100.146:443,
0,bench/30gib-0.bin,55,33554432,541.28,16.15.43.205:443,
0,bench/30gib-0.bin,2,33554432,543.12,16.15.43.205:443,
0,bench/30gib-0.bin,365,33554432,542.00,16.15.43.205:443,
0,bench/30gib-0.bin,310,33554432,541.87,16.15.43.205:443,
0,bench/30gib-0.bin,311,33554432,541.64,16.15.43.205:443,
0,bench/30gib-0.bin,312,33554432,546.69,16.15.40.75:443,
0,bench/30gib-0.bin,132,33554432,548.14,16.15.43.205:443,
0,bench/30gib-0.bin,226,33554432,551.10,16.15.40.75:443,
0,bench/30gib-0.bin,233,33554432,551.32,16.15.43.205:443,
0,bench/30gib-0.bin,343,33554432,552.21,16.15.40.75:443,
0,bench/30gib-0.bin,77,33554432,554.43,16.15.40.75:443,
0,bench/30gib-0.bin,31,33554432,554.09,16.12.100.146:443,
0,bench/30gib-0.bin,429,33554432,553.64,52.92.225.66:443,
0,bench/30gib-0.bin,393,33554432,554.04,16.15.42.28:443,
0,bench/30gib-0.bin,182,33554432,555.47,52.92.225.66:443,
0,bench/30gib-0.bin,29,33554432,555.99,16.15.43.205:443,
0,bench/30gib-0.bin,177,33554432,555.08,16.15.42.28:443,
0,bench/30gib-0.bin,303,33554432,555.85,16.15.42.28:443,
0,bench/30gib-0.bin,252,33554432,559.51,16.15.43.205:443,
0,bench/30gib-0.bin,152,33554432,560.48,16.15.42.28:443,
0,bench/30gib-0.bin,227,33554432,561.51,16.15.43.205:443,
0,bench/30gib-0.bin,67,33554432,561.13,16.15.42.28:443,
0,bench/30gib-0.bin,206,33554432,562.83,16.15.40.75:443,
0,bench/30gib-0.bin,190,33554432,561.02,16.15.43.205:443,
0,bench/30gib-0.bin,401,33554432,562.27,52.92.225.66:443,
0,bench/30gib-0.bin,218,33554432,563.51,16.15.40.75:443,
0,bench/30gib-0.bin,501,33554432,562.59,16.15.43.205:443,
0,bench/30gib-0.bin,445,33554432,563.58,52.92.225.66:443,
0,bench/30gib-0.bin,462,33554432,564.72,16.15.40.75:443,
0,bench/30gib-0.bin,353,33554432,563.59,16.15.42.28:443,
0,bench/30gib-0.bin,286,33554432,563.58,16.15.43.205:443,
0,bench/30gib-0.bin,207,33554432,566.94,52.92.225.66:443,
0,bench/30gib-0.bin,81,33554432,565.19,16.15.42.28:443,
0,bench/30gib-0.bin,334,33554432,566.03,16.15.42.28:443,
0,bench/30gib-0.bin,306,33554432,565.89,16.15.42.28:443,
0,bench/30gib-0.bin,114,33554432,569.20,16.15.40.75:443,
0,bench/30gib-0.bin,155,33554432,568.65,16.12.100.146:443,
0,bench/30gib-0.bin,471,33554432,569.95,16.15.40.75:443,
0,bench/30gib-0.bin,289,33554432,570.75,16.15.40.75:443,
0,bench/30gib-0.bin,181,33554432,572.08,52.92.225.66:443,
0,bench/30gib-0.bin,491,33554432,573.56,16.15.43.205:443,
0,bench/30gib-0.bin,45,33554432,577.41,16.15.43.205:443,
0,bench/30gib-0.bin,350,33554432,575.63,16.15.43.205:443,
0,bench/30gib-0.bin,164,33554432,576.91,16.15.42.28:443,
0,bench/30gib-0.bin,169,33554432,576.32,16.15.40.75:443,
0,bench/30gib-0.bin,210,33554432,577.30,16.15.42.28:443,
0,bench/30gib-0.bin,478,33554432,578.56,52.92.225.66:443,
0,bench/30gib-0.bin,417,33554432,579.95,16.15.40.75:443,
0,bench/30gib-0.bin,43,33554432,581.72,52.92.225.66:443,
0,bench/30gib-0.bin,405,33554432,582.16,52.92.225.66:443,
0,bench/30gib-0.bin,507,33554432,581.17,16.15.40.75:443,
0,bench/30gib-0.bin,364,33554432,582.51,52.92.225.66:443,
0,bench/30gib-0.bin,223,33554432,582.32,16.15.42.28:443,
0,bench/30gib-0.bin,153,33554432,586.28,16.15.40.75:443,
0,bench/30gib-0.bin,435,33554432,587.01,16.15.40.75:443,
0,bench/30gib-0.bin,337,33554432,586.44,52.92.225.66:443,
0,bench/30gib-0.bin,358,33554432,588.67,16.15.40.75:443,
0,bench/30gib-0.bin,320,33554432,588.97,16.15.42.28:443,
0,bench/30gib-0.bin,304,33554432,591.37,16.15.40.75:443,
0,bench/30gib-0.bin,6,33554432,594.40,16.15.43.205:443,
0,bench/30gib-0.bin,277,33554432,595.06,16.15.40.75:443,
0,bench/30gib-0.bin,389,33554432,596.07,52.92.225.66:443,
0,bench/30gib-0.bin,92,33554432,597.28,16.15.40.75:443,
0,bench/30gib-0.bin,386,33554432,599.61,16.15.40.75:443,
0,bench/30gib-0.bin,25,33554432,609.77,16.15.42.28:443,
0,bench/30gib-0.bin,194,33554432,609.91,16.15.42.28:443,
0,bench/30gib-0.bin,158,33554432,610.48,16.15.43.205:443,
0,bench/30gib-0.bin,308,33554432,611.70,16.15.42.28:443,
0,bench/30gib-0.bin,344,33554432,612.17,16.15.40.75:443,
0,bench/30gib-0.bin,422,33554432,612.86,16.15.42.28:443,
0,bench/30gib-0.bin,336,33554432,614.36,52.92.225.66:443,
0,bench/30gib-0.bin,403,33554432,618.48,16.15.40.75:443,
0,bench/30gib-0.bin,414,33554432,621.47,52.92.225.66:443,
0,bench/30gib-0.bin,271,33554432,626.12,16.15.43.205:443,
0,bench/30gib-0.bin,173,33554432,630.24,52.92.225.66:443,
0,bench/30gib-0.bin,482,33554432,630.02,16.15.42.28:443,
0,bench/30gib-0.bin,346,33554432,630.56,52.92.225.66:443,
0,bench/30gib-0.bin,363,33554432,632.60,16.15.40.75:443,
0,bench/30gib-0.bin,192,33554432,634.39,52.92.225.66:443,
0,bench/30gib-0.bin,257,33554432,639.23,52.92.225.66:443,
0,bench/30gib-0.bin,142,33554432,641.40,16.15.40.75:443,
0,bench/30gib-0.bin,48,33554432,642.20,52.92.225.66:443,
0,bench/30gib-0.bin,282,33554432,642.66,52.92.225.66:443,
0,bench/30gib-0.bin,93,33554432,646.15,52.92.225.66:443,
0,bench/30gib-0.bin,9,33554432,648.36,52.92.225.66:443,
0,bench/30gib-0.bin,42,33554432,649.35,16.15.40.75:443,
0,bench/30gib-0.bin,464,33554432,650.26,16.12.100.146:443,
0,bench/30gib-0.bin,151,33554432,653.90,52.92.225.66:443,
0,bench/30gib-0.bin,38,33554432,656.11,16.15.40.75:443,
0,bench/30gib-0.bin,390,33554432,659.04,52.92.225.66:443,
0,bench/30gib-0.bin,395,33554432,660.34,16.15.43.205:443,
0,bench/30gib-0.bin,475,33554432,661.62,16.12.100.146:443,
0,bench/30gib-0.bin,191,33554432,670.86,16.15.40.75:443,
0,bench/30gib-0.bin,376,33554432,673.25,16.12.100.146:443,
0,bench/30gib-0.bin,24,33554432,675.74,52.92.225.66:443,
0,bench/30gib-0.bin,87,33554432,675.12,52.92.225.66:443,
0,bench/30gib-0.bin,473,33554432,681.69,52.92.225.66:443,
0,bench/30gib-0.bin,455,33554432,681.75,52.92.225.66:443,
0,bench/30gib-0.bin,83,33554432,681.25,52.92.225.66:443,
0,bench/30gib-0.bin,129,33554432,682.77,52.92.225.66:443,
0,bench/30gib-0.bin,212,33554432,683.68,16.15.42.28:443,
0,bench/30gib-0.bin,30,33554432,687.03,52.92.225.66:443,
0,bench/30gib-0.bin,184,33554432,685.91,16.12.100.146:443,
0,bench/30gib-0.bin,421,33554432,689.99,16.12.100.146:443,
0,bench/30gib-0.bin,359,33554432,689.97,52.92.225.66:443,
