iter,key,part_number,bytes,download_ms,vip,conn_id
0,bench/30gib-0.bin,1,33554432,748.47,,
0,bench/30gib-0.bin,2,33554432,828.23,,
0,bench/30gib-0.bin,3,33554432,969.13,,
0,bench/30gib-0.bin,4,33554432,907.44,,
0,bench/30gib-0.bin,5,33554432,906.81,,
0,bench/30gib-0.bin,6,33554432,1578.39,,
0,bench/30gib-0.bin,7,33554432,1618.96,,
0,bench/30gib-0.bin,8,33554432,2033.42,,
0,bench/30gib-0.bin,9,33554432,1415.89,,
0,bench/30gib-0.bin,10,33554432,1782.64,,
0,bench/30gib-0.bin,11,33554432,1524.36,,
0,bench/30gib-0.bin,12,33554432,1152.99,,
0,bench/30gib-0.bin,13,33554432,1650.93,,
0,bench/30gib-0.bin,14,33554432,1603.19,,
0,bench/30gib-0.bin,15,33554432,1258.83,,
0,bench/30gib-0.bin,16,33554432,930.91,,
0,bench/30gib-0.bin,17,33554432,1585.48,,
0,bench/30gib-0.bin,18,33554432,1283.98,,
0,bench/30gib-0.bin,19,33554432,987.20,,
0,bench/30gib-0.bin,20,33554432,1616.23,,
0,bench/30gib-0.bin,21,33554432,2241.85,,
0,bench/30gib-0.bin,22,33554432,1820.02,,
0,bench/30gib-0.bin,23,33554432,1887.99,,
0,bench/30gib-0.bin,24,33554432,1686.60,,
0,bench/30gib-0.bin,25,33554432,610.40,,
0,bench/30gib-0.bin,26,33554432,938.59,,
0,bench/30gib-0.bin,27,33554432,1147.06,,
0,bench/30gib-0.bin,28,33554432,1224.90,,
0,bench/30gib-0.bin,29,33554432,471.70,,
0,bench/30gib-0.bin,30,33554432,604.00,,
0,bench/30gib-0.bin,31,33554432,484.95,,
0,bench/30gib-0.bin,32,33554432,669.82,,
0,bench/30gib-0.bin,33,33554432,606.23,,
0,bench/30gib-0.bin,34,33554432,531.58,,
0,bench/30gib-0.bin,35,33554432,701.44,,
0,bench/30gib-0.bin,36,33554432,729.79,,
