iter,key,part_number,bytes,download_ms,vip,conn_id
0,bench/30gib-0.bin,1,33554432,1692.47,,
0,bench/30gib-0.bin,2,33554432,1183.61,,
0,bench/30gib-0.bin,3,33554432,1076.67,,
0,bench/30gib-0.bin,4,33554432,1355.69,,
0,bench/30gib-0.bin,5,33554432,1238.71,,
0,bench/30gib-0.bin,6,33554432,1290.78,,
0,bench/30gib-0.bin,7,33554432,1314.06,,
0,bench/30gib-0.bin,8,33554432,1444.07,,
0,bench/30gib-0.bin,9,33554432,1008.80,,
0,bench/30gib-0.bin,10,33554432,891.79,,
0,bench/30gib-0.bin,11,33554432,1331.89,,
0,bench/30gib-0.bin,12,33554432,1349.24,,
0,bench/30gib-0.bin,13,33554432,757.68,,
0,bench/30gib-0.bin,14,33554432,1056.94,,
0,bench/30gib-0.bin,15,33554432,1141.63,,
0,bench/30gib-0.bin,16,33554432,1434.85,,
0,bench/30gib-0.bin,17,33554432,1352.93,,
0,bench/30gib-0.bin,18,33554432,1300.43,,
0,bench/30gib-0.bin,19,33554432,1259.58,,
0,bench/30gib-0.bin,20,33554432,1369.08,,
0,bench/30gib-0.bin,21,33554432,1192.51,,
0,bench/30gib-0.bin,22,33554432,1044.88,,
0,bench/30gib-0.bin,23,33554432,1411.23,,
0,bench/30gib-0.bin,24,33554432,805.51,,
0,bench/30gib-0.bin,25,33554432,1249.32,,
0,bench/30gib-0.bin,26,33554432,1185.51,,
0,bench/30gib-0.bin,27,33554432,1039.74,,
0,bench/30gib-0.bin,28,33554432,1160.94,,
0,bench/30gib-0.bin,29,33554432,1054.35,,
0,bench/30gib-0.bin,30,33554432,973.96,,
0,bench/30gib-0.bin,31,33554432,1049.60,,
0,bench/30gib-0.bin,32,33554432,847.19,,
0,bench/30gib-0.bin,33,33554432,713.10,,
0,bench/30gib-0.bin,34,33554432,1031.14,,
0,bench/30gib-0.bin,35,33554432,654.75,,
0,bench/30gib-0.bin,36,33554432,1009.06,,
0,bench/30gib-0.bin,37,33554432,826.40,,
0,bench/30gib-0.bin,38,33554432,846.57,,
0,bench/30gib-0.bin,39,33554432,969.84,,
0,bench/30gib-0.bin,40,33554432,987.25,,
0,bench/30gib-0.bin,41,33554432,560.45,,
0,bench/30gib-0.bin,42,33554432,864.04,,
0,bench/30gib-0.bin,43,33554432,741.28,,
0,bench/30gib-0.bin,44,33554432,784.80,,
0,bench/30gib-0.bin,45,33554432,929.16,,
0,bench/30gib-0.bin,46,33554432,683.56,,
0,bench/30gib-0.bin,47,33554432,726.93,,
0,bench/30gib-0.bin,48,33554432,830.44,,
0,bench/30gib-0.bin,49,33554432,650.37,,
0,bench/30gib-0.bin,50,33554432,612.40,,
0,bench/30gib-0.bin,51,33554432,746.45,,
0,bench/30gib-0.bin,52,33554432,555.42,,
0,bench/30gib-0.bin,53,33554432,685.94,,
0,bench/30gib-0.bin,54,33554432,795.74,,
0,bench/30gib-0.bin,55,33554432,608.83,,
0,bench/30gib-0.bin,56,33554432,599.02,,
0,bench/30gib-0.bin,57,33554432,656.96,,
0,bench/30gib-0.bin,58,33554432,924.37,,
0,bench/30gib-0.bin,59,33554432,653.20,,
0,bench/30gib-0.bin,60,33554432,780.20,,
0,bench/30gib-0.bin,61,33554432,714.63,,
0,bench/30gib-0.bin,62,33554432,686.59,,
0,bench/30gib-0.bin,63,33554432,1031.96,,
0,bench/30gib-0.bin,64,33554432,585.60,,
0,bench/30gib-0.bin,65,33554432,431.50,,
0,bench/30gib-0.bin,66,33554432,1141.38,,
0,bench/30gib-0.bin,67,33554432,794.45,,
0,bench/30gib-0.bin,68,33554432,591.34,,
0,bench/30gib-0.bin,69,33554432,1055.73,,
0,bench/30gib-0.bin,70,33554432,1181.67,,
0,bench/30gib-0.bin,71,33554432,517.08,,
0,bench/30gib-0.bin,72,33554432,553.47,,
0,bench/30gib-0.bin,73,33554432,822.45,,
0,bench/30gib-0.bin,74,33554432,463.83,,
0,bench/30gib-0.bin,75,33554432,728.32,,
0,bench/30gib-0.bin,76,33554432,655.52,,
0,bench/30gib-0.bin,77,33554432,821.24,,
0,bench/30gib-0.bin,78,33554432,695.79,,
0,bench/30gib-0.bin,79,33554432,451.06,,
0,bench/30gib-0.bin,80,33554432,623.56,,
0,bench/30gib-0.bin,81,33554432,529.73,,
0,bench/30gib-0.bin,82,33554432,508.72,,
0,bench/30gib-0.bin,83,33554432,677.79,,
0,bench/30gib-0.bin,84,33554432,1110.64,,
0,bench/30gib-0.bin,85,33554432,360.28,,
0,bench/30gib-0.bin,86,33554432,525.56,,
0,bench/30gib-0.bin,87,33554432,886.36,,
0,bench/30gib-0.bin,88,33554432,939.06,,
0,bench/30gib-0.bin,89,33554432,1079.80,,
0,bench/30gib-0.bin,90,33554432,635.17,,
0,bench/30gib-0.bin,91,33554432,563.63,,
0,bench/30gib-0.bin,92,33554432,458.90,,
0,bench/30gib-0.bin,93,33554432,596.25,,
0,bench/30gib-0.bin,94,33554432,765.43,,
0,bench/30gib-0.bin,95,33554432,640.68,,
0,bench/30gib-0.bin,96,33554432,742.57,,
0,bench/30gib-0.bin,97,33554432,632.38,,
0,bench/30gib-0.bin,98,33554432,808.52,,
0,bench/30gib-0.bin,99,33554432,884.40,,
0,bench/30gib-0.bin,100,33554432,385.97,,
0,bench/30gib-0.bin,101,33554432,710.72,,
0,bench/30gib-0.bin,102,33554432,550.95,,
0,bench/30gib-0.bin,103,33554432,810.02,,
0,bench/30gib-0.bin,104,33554432,449.20,,
0,bench/30gib-0.bin,105,33554432,806.25,,
0,bench/30gib-0.bin,106,33554432,538.90,,
0,bench/30gib-0.bin,107,33554432,356.21,,
0,bench/30gib-0.bin,108,33554432,423.55,,
0,bench/30gib-0.bin,109,33554432,488.72,,
0,bench/30gib-0.bin,110,33554432,389.62,,
0,bench/30gib-0.bin,111,33554432,443.21,,
0,bench/30gib-0.bin,112,33554432,464.87,,
0,bench/30gib-0.bin,113,33554432,1147.56,,
0,bench/30gib-0.bin,114,33554432,967.73,,
0,bench/30gib-0.bin,115,33554432,845.39,,
0,bench/30gib-0.bin,116,33554432,761.71,,
0,bench/30gib-0.bin,117,33554432,535.35,,
